512.0;Set
788.0;Set
666.0;kurta
1044.0;kurta
435.0;Western Dress
885.0;Set
487.0;Set
350.48;Western Dress
677.0;Set
399.0;kurta
1149.0;kurta
452.0;Set
798.0;Set
426.0;Set
792.0;Western Dress
648.0;kurta
368.57;Top
469.0;Set
318.0;Western Dress
836.0;kurta
698.0;Set
517.0;kurta
1463.0;kurta
792.0;Western Dress
771.0;kurta
0.0;kurta
725.0;kurta
459.0;Set
286.67;Top
545.0;Set
744.0;kurta
641.0;kurta
688.0;kurta
1115.0;Set
432.0;kurta
665.0;kurta
544.0;Top
791.0;Bottom
449.0;kurta
969.0;Western Dress
371.0;Western Dress
319.0;Top
759.0;Set
999.0;kurta
301.0;Set
292.0;Set
725.0;Top
1299.0;kurta
499.0;Top
362.0;Set
1099.0;Western Dress
771.0;kurta
625.71;Set
542.0;kurta
735.0;kurta
1389.0;Top
0;Top
725.0;kurta
301.0;kurta
0.0;kurta
336.0;Western Dress
487.0;kurta
496.0;Set
759.0;Top
599.0;Set
597.0;Set
788.0;Set
0;kurta
301.0;kurta
735.0;kurta
599.0;Set
824.0;Set
491.0;Set
560.0;kurta
1199.0;Set
648.0;kurta
471.0;Ethnic Dress
399.0;Set
1338.0;Set
376.0;Western Dress
348.0;Set
517.0;kurta
696.0;Top
463.81;kurta
631.0;Set
457.0;Set
0;kurta
301.0;Set
625.0;Top
1075.0;kurta
869.0;kurta
988.0;Top
329.0;kurta
436.0;kurta
1287.0;Western Dress
534.0;Blouse
380.0;Set
574.0;Set
626.0;Set
399.0;kurta
666.0;Set
469.0;Set
597.0;Set
382.0;Set
709.0;Western Dress
635.0;Set
599.0;kurta
1133.0;Set
318.0;kurta
735.0;kurta
939.0;kurta
563.0;Set
967.0;Set
518.0;kurta
563.0;kurta
0;Top
1127.0;Top
599.0;kurta
382.0;Set
885.0;Set
1299.0;kurta
845.0;Set
771.0;kurta
0;kurta
1112.0;Set
537.0;kurta
399.0;Set
0;Set
0;Set
653.0;kurta
518.0;Set
864.0;kurta
0;Blouse
635.0;Set
693.0;Set
399.0;Set
0;kurta
699.0;Set
518.0;kurta
458.0;Set
832.0;Set
434.0;Set
777.0;kurta
791.0;Set
419.0;kurta
728.0;Set
631.0;Western Dress
725.0;Set
468.0;Set
362.0;Set
435.0;kurta
725.0;kurta
0.0;Set
416.0;kurta
629.0;kurta
836.0;Set
1088.0;Set
397.0;kurta
0.0;kurta
399.0;Set
380.0;kurta
726.0;Western Dress
962.0;Set
1181.0;Western Dress
574.0;Set
1125.0;Set
771.0;kurta
381.0;kurta
475.24;Set
1092.0;Set
1204.0;kurta
649.0;kurta
292.0;Western Dress
728.0;kurta
1523.0;Set
369.0;Set
833.0;kurta
1018.0;Set
912.0;Top
1196.0;Set
939.0;Set
771.0;Top
316.0;kurta
999.0;Set
459.0;Set
696.0;Western Dress
989.0;kurta
518.0;kurta
1323.0;Set
0.0;kurta
747.0;Western Dress
626.0;Set
725.0;kurta
563.0;Set
329.0;kurta
1463.0;Set
487.0;kurta
486.0;Set
1031.0;Set
665.0;kurta
481.0;Set
363.0;kurta
0;kurta
487.0;kurta
476.0;Set
0;kurta
885.0;Set
471.0;Set
1088.0;Set
540.0;Top
493.0;kurta
885.0;Set
1091.0;kurta
345.0;kurta
1199.0;kurta
1112.0;Set
291.0;Set
599.05;Set
533.0;Set
894.29;Western Dress
382.0;Set
653.0;Set
1186.0;kurta
469.0;Top
654.0;kurta
735.0;kurta
824.0;Western Dress
758.0;Top
1033.0;Western Dress
362.0;Set
571.0;kurta
771.0;kurta
807.0;Set
665.0;kurta
299.0;Set
487.0;Top
316.0;Top
605.0;kurta
759.0;kurta
499.0;Set
1186.0;Set
345.0;Set
517.0;Set
1299.0;kurta
443.0;Ethnic Dress
307.0;Set
471.0;kurta
565.0;Top
798.0;Set
442.0;kurta
295.0;kurta
647.0;Top
606.0;kurta
353.0;kurta
317.0;kurta
574.0;kurta
521.0;Set
0;Set
604.76;kurta
468.0;kurta
291.0;Set
939.0;Set
683.0;Set
0;Set
845.0;kurta
1018.0;Set
735.0;Western Dress
493.0;kurta
435.0;Set
677.0;Set
471.0;kurta
387.0;kurta
999.0;kurta
1447.0;Set
499.0;Set
791.0;Blouse
627.0;Set
435.0;kurta
0;Ethnic Dress
666.0;Set
668.0;Top
653.0;Set
475.0;Western Dress
641.0;kurta
540.0;Western Dress
371.0;Set
